,Iteration,distance,best_run,states,best_score
5948,5948,15196,53976,11482,362
5949,5949,8536,53976,11482,362
5950,5950,10312,53976,11482,362
5951,5951,2912,53976,11482,362
5952,5952,4688,53976,11482,362
5953,5953,8392,53976,11482,362
5954,5954,5576,53976,11482,362
5955,5955,7204,53976,11482,362
5956,5956,6168,53976,11482,362
5957,5957,4392,53976,11482,362
5958,5958,4688,53976,11482,362
5959,5959,2912,53976,11482,362
5960,5960,10900,53976,11482,362
5961,5961,8684,53976,11482,362
5962,5962,9576,53976,11482,362
5963,5963,16976,53976,11482,362
5964,5964,9128,53976,11482,362
5965,5965,19220,53976,11482,362
5966,5966,13424,53976,11482,362
5967,5967,10164,53976,11482,362
5968,5968,14388,53976,11482,362
5969,5969,7500,53976,11482,362
5970,5970,11052,53976,11482,362
5971,5971,30588,53976,11482,362
5972,5972,6948,53976,11482,362
5973,5973,11200,53976,11482,362
5974,5974,15936,53976,11482,362
5975,5975,13424,53976,11482,362
5976,5976,18480,53976,11482,362
5977,5977,16456,53976,11482,362
5978,5978,8984,53976,11482,362
5979,5979,10012,53976,11482,362
5980,5980,4096,53976,11482,362
5981,5981,6612,53976,11482,362
5982,5982,4544,53976,11482,362
5983,5983,3500,53976,11482,362
5984,5984,4984,53976,11482,362
5985,5985,11940,53976,11482,362
5986,5986,12384,53976,11482,362
5987,5987,5936,53976,11482,362
5988,5988,4540,53976,11488,362
5989,5989,4392,53976,11488,362
5990,5990,7204,53976,11488,362
5991,5991,6908,53976,11488,362
5992,5992,8996,53976,11488,362
5993,5993,23484,53976,11488,362
5994,5994,5868,53976,11488,362
5995,5995,5752,53976,11488,362
5996,5996,6168,53976,11489,362
5997,5997,9576,53976,11489,362
5998,5998,7800,53976,11489,362
5999,5999,8708,53976,11489,362
6000,6000,7800,53976,11489,362
6001,6001,6908,53976,11489,362
6002,6002,10608,53976,11489,362
6003,6003,13716,53976,11489,362
6004,6004,10932,53976,11489,362
6005,6005,13272,53976,11489,362
6006,6006,11492,53976,11489,362
6007,6007,13424,53976,11489,362
6008,6008,9912,53976,11489,362
6009,6009,3796,53976,11489,362
6010,6010,8828,53976,11489,362
6011,6011,6908,53976,11489,362
6012,6012,9716,53976,11489,362
6013,6013,3800,53976,11489,362
6014,6014,13796,53976,11489,362
6015,6015,11348,53976,11489,362
6016,6016,7944,53976,11489,362
6017,6017,9340,53976,11489,362
6018,6018,5576,53976,11489,362
6019,6019,4388,53976,11489,362
6020,6020,7648,53976,11489,362
6021,6021,5276,53976,11489,362
6022,6022,7648,53976,11489,362
6023,6023,5428,53976,11489,362
6024,6024,5576,53976,11489,362
6025,6025,7056,53976,11489,362
6026,6026,7940,53976,11489,362
6027,6027,8096,53976,11489,362
6028,6028,6760,53976,11489,362
6029,6029,5432,53976,11489,362
6030,6030,3208,53976,11489,362
6031,6031,13128,53976,11489,362
6032,6032,8832,53976,11489,362
6033,6033,6912,53976,11489,362
6034,6034,13716,53976,11494,362
6035,6035,8700,53976,11494,362
6036,6036,6612,53976,11494,362
6037,6037,8388,53976,11494,362
6038,6038,5576,53976,11494,362
6039,6039,6464,53976,11494,362
6040,6040,11944,53976,11494,362
6041,6041,11944,53976,11494,362
6042,6042,9420,53976,11494,362
6043,6043,12532,53976,11494,362
6044,6044,4980,53976,11494,362
6045,6045,6464,53976,11494,362
6046,6046,8684,53976,11494,362
6047,6047,15640,53976,11494,362
6048,6048,7204,53976,11494,362
6049,6049,7648,53976,11494,362
6050,6050,4688,53976,11494,362
6051,6051,10904,53976,11494,362
6052,6052,14900,53976,11494,362
6053,6053,4096,53976,11494,362
6054,6054,8536,53976,11494,362
6055,6055,15068,53976,11494,362
6056,6056,12680,53976,11494,362
6057,6057,19044,53976,11494,362
6058,6058,7504,53976,11495,362
6059,6059,9420,53976,11495,362
6060,6060,7352,53976,11495,362
6061,6061,5728,53976,11495,362
6062,6062,8536,53976,11498,362
6063,6063,6756,53976,11498,362
6064,6064,6616,53976,11498,362
6065,6065,2616,53976,11498,362
6066,6066,14676,53976,11498,362
6067,6067,9872,53976,11498,362
6068,6068,10168,53976,11498,362
6069,6069,3500,53976,11498,362
6070,6070,24220,53976,11499,362
6071,6071,9720,53976,11499,362
6072,6072,10900,53976,11499,362
6073,6073,4984,53976,11500,362
6074,6074,4248,53976,11500,362
6075,6075,3952,53976,11500,362
6076,6076,3952,53976,11500,362
6077,6077,3360,53976,11500,362
6078,6078,2692,53976,11500,362
6079,6079,4688,53976,11500,362
6080,6080,11196,53976,11500,362
6081,6081,19188,53976,11500,362
6082,6082,11052,53976,11500,362
6083,6083,3208,53976,11500,362
6084,6084,5136,53976,11500,362
6085,6085,4092,53976,11500,362
6086,6086,3060,53976,11500,362
6087,6087,8536,53976,11500,362
6088,6088,9128,53976,11500,362
6089,6089,6168,53976,11500,362
6090,6090,9716,53976,11500,362
6091,6091,5872,53976,11500,362
6092,6092,11052,53976,11500,362
6093,6093,4540,53976,11500,362
6094,6094,3800,53976,11500,362
6095,6095,3360,53976,11500,362
6096,6096,9276,53976,11500,362
6097,6097,3656,53976,11500,362
6098,6098,4244,53976,11500,362
6099,6099,3116,53976,11500,362
6100,6100,10012,53976,11500,362
6101,6101,13864,53976,11500,362
6102,6102,6084,53976,11500,362
6103,6103,6616,53976,11500,362
6104,6104,10760,53976,11500,362
6105,6105,11492,53976,11500,362
6106,6106,8092,53976,11500,362
6107,6107,6316,53976,11500,362
6108,6108,4840,53976,11500,362
6109,6109,3952,53976,11500,362
6110,6110,5868,53976,11500,362
6111,6111,5136,53976,11500,362
6112,6112,5572,53976,11500,362
6113,6113,5276,53976,11500,362
6114,6114,3504,53976,11500,362
6115,6115,7800,53976,11500,362
6116,6116,13128,53976,11500,362
6117,6117,16084,53976,11500,362
6118,6118,9572,53976,11500,362
6119,6119,8536,53976,11500,362
6120,6120,14976,53976,11500,362
6121,6121,10604,53976,11500,362
6122,6122,6024,53976,11500,362
6123,6123,7208,53976,11500,362
6124,6124,4984,53976,11500,362
6125,6125,7056,53976,11500,362
6126,6126,6360,53976,11500,362
6127,6127,6760,53976,11500,362
6128,6128,7644,53976,11500,362
6129,6129,12832,53976,11500,362
6130,6130,5572,53976,11500,362
6131,6131,4308,53976,11500,362
6132,6132,11056,53976,11500,362
6133,6133,10460,53976,11500,362
6134,6134,9280,53976,11500,362
6135,6135,12828,53976,11500,362
6136,6136,9720,53976,11500,362
6137,6137,8980,53976,11500,362
6138,6138,14016,53976,11500,362
6139,6139,6836,53976,11500,362
6140,6140,9424,53976,11500,362
6141,6141,8828,53976,11500,362
6142,6142,7944,53976,11500,362
6143,6143,4392,53976,11500,362
6144,6144,9576,53976,11500,362
6145,6145,6020,53976,11500,362
6146,6146,14312,53976,11500,362
6147,6147,9424,53976,11500,362
6148,6148,10092,53976,11500,362
6149,6149,11868,53976,11500,362
6150,6150,8096,53976,11500,362
6151,6151,8124,53976,11500,362
6152,6152,4124,53976,11500,362
6153,6153,3656,53976,11500,362
6154,6154,3504,53976,11500,362
6155,6155,5160,53976,11500,362
6156,6156,5188,53976,11500,362
6157,6157,6612,53976,11500,362
6158,6158,7204,53976,11500,362
6159,6159,11196,53976,11500,362
6160,6160,7204,53976,11500,362
6161,6161,6460,53976,11500,362
6162,6162,10308,53976,11500,362
6163,6163,3980,53976,11500,362
6164,6164,10012,53976,11500,362
6165,6165,7132,53976,11500,362
6166,6166,7208,53976,11500,362
6167,6167,7052,53976,11500,362
6168,6168,6908,53976,11500,362
6169,6169,5136,53976,11500,362
6170,6170,7644,53976,11500,362
6171,6171,7648,53976,11500,362
6172,6172,5932,53976,11500,362
6173,6173,11492,53976,11500,362
6174,6174,4388,53976,11500,362
6175,6175,4624,53976,11500,362
6176,6176,5576,53976,11500,362
6177,6177,10012,53976,11500,362
6178,6178,8536,53976,11500,362
6179,6179,7972,53976,11500,362
6180,6180,7500,53976,11500,362
6181,6181,11196,53976,11500,362
6182,6182,11648,53976,11500,362
6183,6183,10760,53976,11500,362
6184,6184,4836,53976,11500,362
6185,6185,6616,53976,11500,362
6186,6186,7204,53976,11500,362
6187,6187,9128,53976,11500,362
6188,6188,6320,53976,11500,362
6189,6189,8276,53976,11500,362
6190,6190,7056,53976,11500,362
6191,6191,10324,53976,11500,362
6192,6192,4544,53976,11500,362
6193,6193,6616,53976,11501,362
6194,6194,4540,53976,11501,362
6195,6195,4140,53976,11501,362
6196,6196,4984,53976,11501,362
6197,6197,5728,53976,11501,362
6198,6198,5724,53976,11501,362
6199,6199,7944,53976,11501,362
6200,6200,11728,53976,11501,362
6201,6201,7660,53976,11501,362
6202,6202,4980,53976,11501,362
6203,6203,11680,53976,11501,362
6204,6204,22892,53976,11501,362
6205,6205,20964,53976,11501,362
6206,6206,11352,53976,11501,362
6207,6207,13420,53976,11501,362
6208,6208,9504,53976,11501,362
6209,6209,12236,53976,11501,362
6210,6210,15492,53976,11501,362
6211,6211,6828,53976,11501,362
6212,6212,20596,53976,11501,362
6213,6213,6464,53976,11501,362
6214,6214,5728,53976,11501,362
6215,6215,10760,53976,11501,362
6216,6216,7504,53976,11501,362
6217,6217,8984,53976,11501,362
6218,6218,8388,53976,11501,362
6219,6219,6756,53976,11501,362
6220,6220,5924,53976,11501,362
6221,6221,8532,53976,11501,362
6222,6222,4544,53976,11501,362
6223,6223,8176,53976,11501,362
6224,6224,5572,53976,11501,362
6225,6225,7056,53976,11501,362
6226,6226,9720,53976,11501,362
6227,6227,12436,53976,11501,362
6228,6228,8984,53976,11501,362
6229,6229,4248,53976,11501,362
6230,6230,3500,53976,11501,362
6231,6231,5596,53976,11501,362
6232,6232,8980,53976,11501,362
6233,6233,8828,53976,11501,362
6234,6234,4984,53976,11501,362
6235,6235,7648,53976,11501,362
6236,6236,9124,53976,11501,362
6237,6237,12236,53976,11501,362
6238,6238,9304,53976,11501,362
6239,6239,5428,53976,11501,362
6240,6240,9124,53976,11501,362
6241,6241,9424,53976,11501,362
6242,6242,12976,53976,11501,362
6243,6243,7648,53976,11501,362
6244,6244,12976,53976,11501,362
6245,6245,5876,53976,11501,362
6246,6246,17416,53976,11501,362
6247,6247,10168,53976,11501,362
6248,6248,5280,53976,11501,362
6249,6249,10164,53976,11501,362
6250,6250,6360,53976,11501,362
6251,6251,7500,53976,11501,362
6252,6252,7800,53976,11501,362
6253,6253,6464,53976,11501,362
6254,6254,9424,53976,11501,362
6255,6255,6612,53976,11501,362
6256,6256,7648,53976,11501,362
6257,6257,7500,53976,11501,362
6258,6258,8564,53976,11501,362
6259,6259,9420,53976,11501,362
6260,6260,5872,53976,11501,362
6261,6261,12380,53976,11501,362
6262,6262,5572,53976,11501,362
6263,6263,13420,53976,11501,362
6264,6264,7504,53976,11501,362
6265,6265,9576,53976,11501,362
6266,6266,13268,53976,11501,362
6267,6267,6020,53976,11501,362
6268,6268,10608,53976,11501,362
6269,6269,15788,53976,11501,362
6270,6270,9424,53976,11501,362
6271,6271,25556,53976,11501,362
6272,6272,9276,53976,11501,362
6273,6273,10904,53976,11501,362
6274,6274,10608,53976,11501,362
6275,6275,13124,53976,11501,362
6276,6276,8536,53976,11501,362
6277,6277,16972,53976,11501,362
6278,6278,10904,53976,11501,362
6279,6279,6316,53976,11501,362
6280,6280,8236,53976,11501,362
6281,6281,15932,53976,11501,362
6282,6282,7940,53976,11501,362
6283,6283,6908,53976,11501,362
6284,6284,10616,53976,11501,362
6285,6285,12236,53976,11501,362
6286,6286,4604,53976,11501,362
6287,6287,15788,53976,11502,362
6288,6288,10460,53976,11502,362
6289,6289,9872,53976,11502,362
6290,6290,7796,53976,11502,362
6291,6291,6912,53976,11502,362
6292,6292,14660,53976,11502,362
6293,6293,18896,53976,11502,362
6294,6294,16600,53976,11502,362
6295,6295,8684,53976,11502,362
6296,6296,6804,53976,11502,362
6297,6297,9872,53976,11502,362
6298,6298,9716,53976,11502,362
6299,6299,10060,53976,11502,362
6300,6300,10464,53976,11502,362
6301,6301,7120,53976,11502,362
6302,6302,4248,53976,11502,362
6303,6303,11648,53976,11502,362
6304,6304,13124,53976,11502,362
6305,6305,10392,53976,11502,362
6306,6306,15340,53976,11502,362
6307,6307,12384,53976,11502,362
6308,6308,5728,53976,11502,362
6309,6309,2320,53976,11502,362
6310,6310,4388,53976,11502,362
6311,6311,6616,53976,11502,362
6312,6312,10608,53976,11502,362
6313,6313,7208,53976,11502,362
6314,6314,5868,53976,11502,362
6315,6315,8536,53976,11502,362
6316,6316,5132,53976,11502,362
6317,6317,9572,53976,11502,362
6318,6318,5576,53976,11502,362
6319,6319,11788,53976,11502,362
6320,6320,10972,53976,11502,362
6321,6321,11496,53976,11502,362
6322,6322,6460,53976,11502,362
6323,6323,7672,53976,11502,362
6324,6324,5572,53976,11502,362
6325,6325,6908,53976,11502,362
6326,6326,9352,53976,11502,362
6327,6327,7800,53976,11502,362
6328,6328,7872,53976,11502,362
6329,6329,8536,53976,11502,362
6330,6330,8828,53976,11502,362
6331,6331,9720,53976,11502,362
6332,6332,5772,53976,11502,362
6333,6333,9280,53976,11502,362
6334,6334,4984,53976,11502,362
6335,6335,4392,53976,11502,362
6336,6336,8536,53976,11502,362
6337,6337,8832,53976,11502,362
6338,6338,5740,53976,11502,362
6339,6339,11200,53976,11502,362
6340,6340,8240,53976,11502,362
6341,6341,8536,53976,11502,362
6342,6342,10540,53976,11502,362
6343,6343,4684,53976,11502,362
6344,6344,15936,53976,11502,362
6345,6345,7352,53976,11502,362
6346,6346,9872,53976,11502,362
6347,6347,9892,53976,11502,362
6348,6348,7056,53976,11502,362
6349,6349,7112,53976,11502,362
6350,6350,14748,53976,11502,362
6351,6351,7944,53976,11502,362
6352,6352,10760,53976,11502,362
6353,6353,6460,53976,11502,362
6354,6354,9276,53976,11502,362
6355,6355,14452,53976,11502,362
6356,6356,11200,53976,11502,362
6357,6357,10168,53976,11502,362
6358,6358,6320,53976,11502,362
6359,6359,19044,53976,11502,362
6360,6360,7796,53976,11502,362
6361,6361,8092,53976,11502,362
6362,6362,2908,53976,11502,362
6363,6363,3948,53976,11502,362
6364,6364,6164,53976,11502,362
6365,6365,14156,53976,11502,362
6366,6366,5724,53976,11502,362
6367,6367,4684,53976,11502,362
6368,6368,10608,53976,11502,362
6369,6369,7208,53976,11502,362
6370,6370,7208,53976,11503,362
6371,6371,8172,53976,11503,362
6372,6372,14904,53976,11503,362
6373,6373,8980,53976,11503,362
6374,6374,15976,53976,11503,362
6375,6375,8684,53976,11503,362
6376,6376,23040,53976,11503,362
6377,6377,9348,53976,11503,362
6378,6378,6616,53976,11503,362
6379,6379,8980,53976,11503,362
6380,6380,10812,53976,11503,362
6381,6381,6760,53976,11503,362
6382,6382,8984,53976,11503,362
6383,6383,6320,53976,11503,362
6384,6384,8096,53976,11503,362
6385,6385,5872,53976,11503,362
6386,6386,11352,53976,11503,362
6387,6387,10604,53976,11503,362
6388,6388,10464,53976,11503,362
6389,6389,11068,53976,11503,362
6390,6390,7052,53976,11503,362
6391,6391,16380,53976,11503,362
6392,6392,17116,53976,11503,362
6393,6393,14092,53976,11503,362
6394,6394,18832,53976,11503,362
6395,6395,12536,53976,11503,362
6396,6396,17116,53976,11503,362
6397,6397,12088,53976,11503,362
6398,6398,8688,53976,11503,362
6399,6399,5432,53976,11507,362
6400,6400,9424,53976,11507,362
6401,6401,10608,53976,11507,362
6402,6402,7348,53976,11507,362
6403,6403,9124,53976,11507,362
6404,6404,7052,53976,11507,362
6405,6405,10312,53976,11507,362
6406,6406,8240,53976,11507,362
6407,6407,17860,53976,11507,362
6408,6408,12084,53976,11507,362
6409,6409,8240,53976,11507,362
6410,6410,6760,53976,11507,362
6411,6411,19640,53976,11507,362
6412,6412,13928,53976,11507,362
6413,6413,7500,53976,11507,362
6414,6414,11984,53976,11507,362
6415,6415,13424,53976,11507,362
6416,6416,10308,53976,11507,362
6417,6417,4544,53976,11507,362
6418,6418,7352,53976,11507,362
6419,6419,6756,53976,11507,362
6420,6420,13864,53976,11507,362
6421,6421,22744,53976,11507,362
6422,6422,6464,53976,11507,362
6423,6423,6520,53976,11507,362
6424,6424,12680,53976,11507,362
6425,6425,12680,53976,11507,362
6426,6426,7204,53976,11507,362
6427,6427,5724,53976,11507,362
6428,6428,5572,53976,11507,362
6429,6429,10392,53976,11507,362
6430,6430,20600,53976,11507,362
6431,6431,7504,53976,11507,362
6432,6432,14452,53976,11507,362
6433,6433,8984,53976,11507,362
6434,6434,8536,53976,11507,362
6435,6435,12236,53976,11507,362
6436,6436,9420,53976,11507,362
6437,6437,11788,53976,11507,362
6438,6438,14748,53976,11507,362
6439,6439,8176,53976,11507,362
6440,6440,7500,53976,11507,362
6441,6441,9124,53976,11507,362
6442,6442,10012,53976,11507,362
6443,6443,6316,53976,11507,362
6444,6444,2472,53976,11507,362
6445,6445,10756,53976,11507,362
6446,6446,5728,53976,11507,362
6447,6447,8388,53976,11507,362
6448,6448,8984,53976,11507,362
6449,6449,7644,53976,11507,362
6450,6450,8092,53976,11507,362
6451,6451,5572,53976,11507,362
6452,6452,5632,53976,11507,362
6453,6453,4096,53976,11507,362
6454,6454,4840,53976,11507,362
6455,6455,12828,53976,11507,362
6456,6456,8828,53976,11507,362
6457,6457,6756,53976,11507,362
6458,6458,5872,53976,11507,362
6459,6459,5872,53976,11507,362
6460,6460,11120,53976,11507,362
6461,6461,5572,53976,11507,362
6462,6462,12380,53976,11508,362
6463,6463,8320,53976,11508,362
6464,6464,12884,53976,11508,362
6465,6465,6760,53976,11508,362
6466,6466,6164,53976,11508,362
6467,6467,4836,53976,11508,362
6468,6468,9420,53976,11508,362
6469,6469,6168,53976,11508,362
6470,6470,4836,53976,11508,362
6471,6471,5276,53976,11508,362
6472,6472,10012,53976,11508,362
6473,6473,5432,53976,11508,362
6474,6474,7644,53976,11508,362
6475,6475,5728,53976,11508,362
6476,6476,5728,53976,11508,362
6477,6477,8392,53976,11508,362
6478,6478,4092,53976,11508,362
6479,6479,5868,53976,11508,362
6480,6480,10760,53976,11508,362
6481,6481,6760,53976,11508,362
6482,6482,13864,53976,11508,362
6483,6483,11940,53976,11508,362
6484,6484,18184,53976,11508,362
6485,6485,15128,53976,11508,362
6486,6486,8984,53976,11508,362
6487,6487,7644,53976,11508,362
6488,6488,10308,53976,11508,362
6489,6489,12832,53976,11508,362
6490,6490,6616,53976,11508,362
6491,6491,6616,53976,11508,362
6492,6492,8536,53976,11508,362
6493,6493,7692,53976,11508,362
6494,6494,10608,53976,11508,362
6495,6495,8832,53976,11508,362
6496,6496,6756,53976,11508,362
6497,6497,16088,53976,11508,362
6498,6498,24080,53976,11508,362
6499,6499,15344,53976,11508,362
6500,6500,11200,53976,11508,362
6501,6501,16736,53976,11508,362
6502,6502,4840,53976,11508,362
6503,6503,23040,53976,11509,362
6504,6504,5572,53976,11509,362
6505,6505,8096,53976,11509,362
6506,6506,3500,53976,11509,362
6507,6507,5428,53976,11509,362
6508,6508,7800,53976,11509,362
6509,6509,8392,53976,11509,362
6510,6510,3356,53976,11509,362
6511,6511,7644,53976,11509,362
6512,6512,8984,53976,11509,362
6513,6513,16820,53976,11509,362
6514,6514,6020,53976,11509,362
6515,6515,6320,53976,11509,362
6516,6516,5776,53976,11509,362
6517,6517,19784,53976,11509,362
6518,6518,14604,53976,11509,362
6519,6519,9420,53976,11509,362
6520,6520,16232,53976,11509,362
6521,6521,9164,53976,11509,362
6522,6522,10016,53976,11509,362
6523,6523,4096,53976,11509,362
6524,6524,8980,53976,11509,362
6525,6525,9716,53976,11509,362
6526,6526,6756,53976,11509,362
6527,6527,3796,53976,11509,362
6528,6528,5432,53976,11509,362
6529,6529,5572,53976,11509,362
6530,6530,5724,53976,11509,362
6531,6531,6024,53976,11509,362
6532,6532,9720,53976,11509,362
6533,6533,8236,53976,11509,362
6534,6534,14456,53976,11509,362
6535,6535,26964,53976,11509,362
6536,6536,10760,53976,11509,362
6537,6537,11788,53976,11509,362
6538,6538,7348,53976,11509,362
6539,6539,3952,53976,11509,362
6540,6540,6020,53976,11509,362
6541,6541,9424,53976,11509,362
6542,6542,6024,53976,11509,362
6543,6543,7500,53976,11509,362
6544,6544,16676,53976,11509,362
6545,6545,9872,53976,11509,362
6546,6546,9128,53976,11509,362
6547,6547,16824,53976,11509,362
6548,6548,3356,53976,11509,362
6549,6549,6908,53976,11509,362
6550,6550,17860,53976,11509,362
6551,6551,7648,53976,11509,362
6552,6552,14308,53976,11509,362
6553,6553,6020,53976,11509,362
6554,6554,11492,53976,11509,362
6555,6555,11648,53976,11509,362
6556,6556,11352,53976,11509,362
6557,6557,20232,53976,11509,362
6558,6558,5604,53976,11509,362
6559,6559,8436,53976,11509,362
6560,6560,14308,53976,11509,362
6561,6561,15340,53976,11509,362
6562,6562,13424,53976,11509,362
6563,6563,7852,53976,11509,362
6564,6564,12972,53976,11509,362
6565,6565,13272,53976,11509,362
6566,6566,6320,53976,11509,362
6567,6567,13268,53976,11509,362
6568,6568,10756,53976,11509,362
6569,6569,4984,53976,11509,362
6570,6570,11128,53976,11509,362
6571,6571,8684,53976,11509,362
6572,6572,15496,53976,11509,362
6573,6573,5724,53976,11509,362
6574,6574,3796,53976,11509,362
6575,6575,4836,53976,11509,362
6576,6576,17156,53976,11509,362
6577,6577,7208,53976,11509,362
6578,6578,10928,53976,11509,362
6579,6579,15200,53976,11509,362
6580,6580,14748,53976,11509,362
6581,6581,4984,53976,11509,362
6582,6582,7276,53976,11509,362
6583,6583,9868,53976,11509,362
6584,6584,4684,53976,11509,362
6585,6585,9868,53976,11509,362
6586,6586,8984,53976,11509,362
6587,6587,10308,53976,11509,362
6588,6588,20904,53976,11509,362
6589,6589,10164,53976,11509,362
6590,6590,4980,53976,11509,362
6591,6591,10608,53976,11509,362
6592,6592,9356,53976,11509,362
6593,6593,9928,53976,11509,362
6594,6594,8236,53976,11509,362
6595,6595,7348,53976,11509,362
6596,6596,11644,53976,11509,362
6597,6597,4392,53976,11509,362
6598,6598,8388,53976,11509,362
6599,6599,3504,53976,11509,362
6600,6600,5432,53976,11509,362
6601,6601,5932,53976,11509,362
6602,6602,6024,53976,11509,362
6603,6603,5760,53976,11509,362
6604,6604,8464,53976,11509,362
6605,6605,3796,53976,11509,362
6606,6606,4688,53976,11509,362
6607,6607,6760,53976,11509,362
6608,6608,5576,53976,11509,362
6609,6609,10464,53976,11509,362
6610,6610,6760,53976,11509,362
6611,6611,11496,53976,11510,362
6612,6612,8832,53976,11510,362
6613,6613,4836,53976,11510,362
6614,6614,4688,53976,11510,362
6615,6615,13268,53976,11510,362
6616,6616,5456,53976,11510,362
6617,6617,25024,53976,11511,362
6618,6618,9424,53976,11511,362
6619,6619,9276,53976,11511,362
6620,6620,7052,53976,11511,362
6621,6621,5188,53976,11511,362
6622,6622,6168,53976,11511,362
6623,6623,6024,53976,11511,362
6624,6624,5576,53976,11511,362
6625,6625,6756,53976,11511,362
6626,6626,3948,53976,11511,362
6627,6627,9576,53976,11511,362
6628,6628,8096,53976,11511,362
6629,6629,5432,53976,11511,362
6630,6630,10168,53976,11511,362
6631,6631,4248,53976,11511,362
6632,6632,19780,53976,11511,362
6633,6633,14752,53976,11511,362
6634,6634,23036,53976,11511,362
6635,6635,21264,53976,11511,362
6636,6636,4444,53976,11511,362
6637,6637,13124,53976,11511,362
6638,6638,6760,53976,11511,362
6639,6639,3948,53976,11511,362
6640,6640,7352,53976,11511,362
6641,6641,22304,53976,11511,362
6642,6642,14456,53976,11511,362
6643,6643,8392,53976,11511,362
6644,6644,5572,53976,11511,362
6645,6645,3796,53976,11511,362
6646,6646,11496,53976,11511,362
6647,6647,9424,53976,11511,362
6648,6648,5728,53976,11511,362
6649,6649,3796,53976,11511,362
6650,6650,4144,53976,11511,362
6651,6651,7052,53976,11511,362
6652,6652,6164,53976,11511,362
6653,6653,3948,53976,11511,362
6654,6654,4096,53976,11511,362
6655,6655,10164,53976,11511,362
6656,6656,9044,53976,11511,362
6657,6657,5276,53976,11511,362
6658,6658,8688,53976,11511,362
6659,6659,8176,53976,11511,362
6660,6660,15936,53976,11511,362
6661,6661,11868,53976,11511,362
6662,6662,20820,53976,11511,362
6663,6663,7420,53976,11511,362
6664,6664,15200,53976,11511,362
6665,6665,5136,53976,11511,362
6666,6666,8144,53976,11511,362
6667,6667,7504,53976,11511,362
6668,6668,3656,53976,11511,362
6669,6669,6756,53976,11511,362
6670,6670,9572,53976,11511,362
6671,6671,14608,53976,11511,362
6672,6672,8688,53976,11511,362
6673,6673,7204,53976,11511,362
6674,6674,6908,53976,11511,362
6675,6675,5432,53976,11511,362
6676,6676,10608,53976,11511,362
6677,6677,7944,53976,11511,362
6678,6678,23940,53976,11511,362
6679,6679,16972,53976,11512,362
6680,6680,10012,53976,11512,362
6681,6681,6912,53976,11512,362
6682,6682,17892,53976,11512,362
6683,6683,4684,53976,11512,362
6684,6684,9716,53976,11512,362
6685,6685,3656,53976,11512,362
6686,6686,5576,53976,11512,362
6687,6687,7648,53976,11512,362
6688,6688,9280,53976,11512,362
6689,6689,6024,53976,11512,362
6690,6690,6908,53976,11512,362
6691,6691,9576,53976,11512,362
6692,6692,6020,53976,11512,362
6693,6693,7648,53976,11512,362
6694,6694,5132,53976,11512,362
6695,6695,4248,53976,11512,362
6696,6696,4096,53976,11512,362
6697,6697,4248,53976,11512,362
6698,6698,8092,53976,11512,362
6699,6699,8532,53976,11512,362
6700,6700,9128,53976,11512,362
6701,6701,19784,53976,11512,362
6702,6702,15044,53976,11512,362
6703,6703,5432,53976,11512,362
6704,6704,15376,53976,11512,362
6705,6705,4688,53976,11512,362
6706,6706,8096,53976,11512,362
6707,6707,16876,53976,11512,362
6708,6708,6616,53976,11512,362
6709,6709,15640,53976,11512,362
6710,6710,9716,53976,11512,362
6711,6711,9576,53976,11512,362
6712,6712,3652,53976,11512,362
6713,6713,5576,53976,11512,362
6714,6714,6020,53976,11512,362
6715,6715,11648,53976,11512,362
6716,6716,8240,53976,11512,362
6717,6717,16756,53976,11512,362
6718,6718,10012,53976,11512,362
6719,6719,13720,53976,11512,362
6720,6720,4840,53976,11512,362
6721,6721,18008,53976,11512,362
6722,6722,4456,53976,11512,362
6723,6723,4544,53976,11512,362
6724,6724,4540,53976,11512,362
6725,6725,6760,53976,11512,362
6726,6726,15936,53976,11512,362
6727,6727,8984,53976,11512,362
6728,6728,15936,53976,11512,362
6729,6729,7352,53976,11512,362
6730,6730,7648,53976,11512,362
6731,6731,10760,53976,11512,362
6732,6732,10460,53976,11512,362
6733,6733,7352,53976,11512,362
6734,6734,14456,53976,11512,362
6735,6735,11944,53976,11512,362
6736,6736,12536,53976,11512,362
6737,6737,8388,53976,11512,362
6738,6738,13424,53976,11512,362
6739,6739,4092,53976,11512,362
6740,6740,7500,53976,11512,362
6741,6741,9276,53976,11512,362
6742,6742,11492,53976,11512,362
6743,6743,4388,53976,11512,362
6744,6744,10096,53976,11512,362
6745,6745,11228,53976,11512,362
6746,6746,6760,53976,11512,362
6747,6747,8856,53976,11512,362
6748,6748,3984,53976,11512,362
6749,6749,5132,53976,11512,362
6750,6750,8388,53976,11512,362
6751,6751,6756,53976,11512,362
6752,6752,5432,53976,11512,362
6753,6753,8532,53976,11512,362
6754,6754,10464,53976,11512,362
6755,6755,5276,53976,11512,362
6756,6756,7052,53976,11512,362
6757,6757,6460,53976,11512,362
6758,6758,4688,53976,11512,362
6759,6759,7940,53976,11512,362
6760,6760,11052,53976,11512,362
6761,6761,9576,53976,11512,362
6762,6762,7872,53976,11512,362
6763,6763,8388,53976,11512,362
6764,6764,7348,53976,11512,362
6765,6765,8388,53976,11512,362
6766,6766,10604,53976,11512,362
6767,6767,8684,53976,11512,362
6768,6768,9572,53976,11512,362
6769,6769,11348,53976,11512,362
